"genes","adj_p_DESeq2","adj_p_edgeR","adj_p_limma"
"MYBL2",2.36260516030266e-07,3.77424128694234e-06,4.99078030120435e-05
"PABPC1L",0.0167472347502621,0.0252635015711982,0.0371376543508443
"SALL4",0.00943591301964425,0.0148793205958817,0.0184213062297118
"ADNP",0.00147288987190011,0.00465025481689103,0.0109371680511997
"RAE1",3.02689721440188e-06,3.05635332050786e-05,0.00050796212085116
"PRELID3B",0.0196827255054788,0.0295724652711987,0.0490372547360665
"MRGBP",0.000355307415341088,0.00126420369852512,0.00991643129385577
"BIRC7",0.000412877669954412,0.00112893660224137,0.0171932241732788
"PTK6",0.011183876527614,0.0164838836323397,0.00271139544352873
"CDC25B",0.00112844269145585,0.00246813480867185,0.0122136458063961
"SLC52A3",0.00737140988300865,0.0124035599258958,0.00573226919760217
"FERMT1",0.00210098009556364,0.00367337495283542,0.00495262549690464
"TTI1",3.96406897361697e-06,6.04089447817684e-05,0.000933841741565903
"E2F1",3.36329314068811e-07,2.35936090160878e-06,6.86057769789846e-05
"ACTR5",0.000496524447898992,0.0026659455537618,0.0164654938680645
"AHCY",0.0016733141723767,0.00359162100600277,0.00597384322621872
"PIGU",0.000350631203810694,0.00224420188795367,0.0075224100168432
"CEP76",3.47053735895667e-05,0.000254581500303721,0.00418466729122474
"CEP192",0.00306567144598898,0.00546316849871339,0.0418765265069382
"RBBP8",0.00599101811586606,0.0099072900772776,0.0254488083616292
"CSTF2",0.00312089917369887,0.0132873982865298,0.00963574205234725
"POLA1",0.00115604860011392,0.0018434217485571,0.0288570886546103
"SUV39H1",0.00108876318306815,0.00394615793318078,0.00773694369473919
"MTMR8",0.00125354744318607,0.00552150131506748,0.0171932241732788
"SLC35A2",0.0038114992038373,0.00688084582970348,0.020881228836637
"PGK1",0.000710871834261692,0.00180574482010755,0.0111496616825488
"CENPI",1.65305555002025e-09,2.51606396258609e-08,0.000128643879053251
"NDFIP2",3.7607909487849e-06,1.72654658606065e-05,0.000223728022372929
"ELMO3",0.0108309009826526,0.0154647809312162,0.0271509136616612
"RHBDL1",0.00811785804021903,0.0131175592563939,0.0253551602489145
"SYT17",2.82559314154396e-05,8.56786349913585e-05,0.000114154524341006
"KNOP1",0.000572941815652496,0.0025461090866384,0.00973493868069185
"IQCH",0.0169619049493924,0.00117538166267774,0.0454754792446227
"BRF2",0.00259020544238046,0.00853960301061723,0.0359123022803781
"LAPTM4B",1.98780861165041e-06,6.00005760087102e-06,0.000667152110549419
"JPH1",1.03291407993597e-06,5.4734757369252e-06,0.000209632540500993
"GDAP1",0.00399748845017076,0.000389414478276673,0.0456847524164867
"ESRP1",6.81097529274932e-05,0.000195839529206238,8.36565502022912e-05
"SPAG1",0.00149546303512611,0.00344634850620707,0.0313386660195696
"GFUS",0.0222562185854608,0.0359115631685726,0.0476174975587886
"SQLE",9.62207046465014e-07,3.69348105292851e-06,8.20455129239931e-05
"MCM4",1.68121529834921e-07,6.73481758749139e-07,5.17998134226608e-05
"KLC3",0.000168753097149013,0.00041672503990533,0.0142272015006963
"ASF1B",1.52597753605248e-07,1.4221992780187e-06,7.66592520112675e-05
"TNNT1",0.000467716761561145,0.00195719603065025,0.00570763566912234
"CCNE1",3.59360339665779e-05,5.21015962299737e-06,0.00221393305214152
"MYH14",0.00626158188788645,0.00966925947147861,0.00644206970650725
"ODAD1",0.000533019661086357,0.000976787831479639,0.025065013683782
"LIG1",1.39364623387471e-05,5.34259905873701e-05,0.000575902639298574
"LSR",0.000859424436926879,0.00134937263577856,0.00216421042484525
"SIPA1L3",0.00272563034275159,0.00462324917973541,0.00854614618585827
"AVL9",4.24704701462461e-05,0.000340644544719196,0.000881288244941207
"ITGB8",0.000341760255041524,0.000673974081670838,0.0254859312029287
"DUS4L",1.78638284325528e-05,0.000432625496842279,0.00327200855267
"MET",0.000948028936043483,0.00169904344344088,0.0236124049675552
"RNF32",0.0006141549516728,0.00239428899629637,0.00804559015048423
"HOXA13",2.29817560701533e-06,5.04188779649687e-05,0.00610199997070544
"CASP2",2.24480006891538e-07,1.29098966656322e-05,8.84007022055286e-05
"AP1S1",0.00054596565868508,0.00135380143463155,0.00194320067059977
"RPA3",0.000320152047368366,0.000905835478708794,0.00862075781465069
"EZH2",5.25488442070596e-11,6.47691792203065e-10,9.73139030263241e-06
"ACTR3C",0.000586338073359464,0.00130042068235761,0.00187106544396396
"TSPAN13",0.0197884705551891,0.0320117168108149,0.0286948357883895
"FSD1L",3.24943510821369e-06,9.15979565493058e-06,0.00198906428764696
"PKD2L1",0.0088882565087954,0.0121120596334361,0.0238666572184331
"ACBD5",0.00674510604563078,0.0119550945400542,0.0450352161736254
"UBE2S",0.00801884469457703,0.0141590257369319,0.00834598679359426
"CDK5RAP3",0.00289607599024642,0.00840123035571183,0.00679376407165752
"HOXB6",6.6057634179288e-05,0.000207174174339169,0.000114154524341006
"SYNGR2",0.0123064757360393,0.0193949966120214,0.0142019253740489
"C17orf75",0.000276139858498701,0.000829807410704149,0.0120968191027393
"MRPL27",0.00511835455348336,0.0105115399187703,0.0463498935287091
"EFTUD2",1.19091270247158e-05,0.000180958518020711,0.000561600085454647
"TMEM97",0.0129827027043994,0.0216944072489168,0.0147752977032856
"TMEM33",0.00341975215977455,0.00986846842916615,0.0154082272287997
"NMU",1.83782769011681e-09,6.98783420988101e-08,4.24836912169946e-05
"GALNT7",0.00704509630999919,0.00152137078441782,0.00605587362073489
"NSD2",3.94751657529772e-08,4.96001138375502e-07,4.2605909850354e-05
"NCAPG",1.42772562351e-10,3.79098068732535e-09,6.86057769789846e-05
"CCDC34",3.54136402472709e-06,4.27374962113101e-05,0.0012524597945773
"MTCH2",0.0117639577809409,0.0212537648562821,0.0410844286168688
"NECTIN1",1.39246638965981e-06,4.67839275488016e-06,0.000933333111231976
"KIAA1549L",1.77002503627835e-05,5.82132220954935e-05,0.00976353346797489
"NAA40",5.65416274169782e-05,0.000547717277021163,0.00155475213536539
"SLC35F2",0.000607387774358,0.00126652674070015,0.0267360905923351
"EXPH5",0.00093573422608454,0.00195630315641267,0.00185573734824659
"IL23A",3.90142249491747e-05,0.000129170029874451,0.0149701700597273
"PTGES3",0.00260032918131351,0.00518259836780085,0.040531057207339
"CYP27B1",0.000474757567718635,0.00129141779965841,0.041806385692783
"MAGOHB",0.00311737240459121,0.00677205438691145,0.0488619218851359
"FOXM1",1.65305555002025e-09,3.17981752787259e-08,2.64759795643893e-05
"RAD51AP1",8.75091017450416e-08,1.1588705098277e-06,0.000974342875885893
"RASAL1",0.00264729779113703,0.0046569330959746,0.0256849335391153
"SLC38A1",0.00708939523634385,0.0156338117250407,0.0160261276975889
"SPRING1",0.00182788072434763,0.00367210132276773,0.0312531992596368
"RFC5",1.77163870756798e-05,9.26633190060259e-05,0.00334285957481548
"COPZ1",0.00547251460961385,0.0134941350024977,0.0294520967948273
"TIMELESS",5.61061878847562e-07,2.02828633164768e-06,0.00115898529812808
"CDCA3",1.21225000873895e-08,1.76276508383898e-07,7.12920334177529e-05
"TPI1",0.000851768611077382,0.00182000498447474,0.0165193032886456
"LPCAT3",0.00105443323920808,0.00477920858359207,0.00688554885757576
"CMAS",0.00226081931861213,0.00423822471952944,0.0296894431495514
"COX6A1",0.00209530463081153,0.003807415499296,0.0299045796337582
"GCNT2",0.000754146461551922,0.00172406058721712,0.00394563014351303
"ULBP1",0.0118709509685213,0.0158851645427585,0.0205236354421792
"FBXO5",0.000713854905860681,0.00162584924720243,0.0218704232864432
"MCM3",3.46441569137799e-06,1.16630497651702e-05,0.000565871217655188
"GMNN",1.47371310155479e-06,6.82051501799185e-06,0.00081457214768062
"PERP",2.18168767355911e-05,6.85084861262553e-05,0.000638388472715795
"ARFGEF3",0.00532041075739368,0.00907962450029341,0.0210560683547795
"IMPG1",6.0477569186748e-05,0.000164370157457165,0.00433528785296003
"TTK",7.53981503419546e-09,1.43434678834256e-07,0.000257917462320265
"PRSS16",0.0349599150734511,0.0497732895382565,0.0363717206884731
"CEP72",8.15707744398662e-05,0.000376878086155022,0.000838651891045732
"KIF20A",2.76230724487588e-08,3.20673026712533e-07,6.4624379305426e-05
"CNOT6",8.26331477006093e-05,0.000394748724242743,0.00151455036924217
"LMNB1",0.00122252893199468,0.00182792896538257,0.00428106773713767
"NUP155",0.000230485551155123,0.000635949035449528,0.0071435875959174
"WWC1",0.0347051987799436,0.0466286123788796,0.0284268439432278
"SMC4",1.83015493706114e-05,4.65317753172542e-05,0.00128338856876025
"WNT5A",0.00940521198932673,0.0128111688116405,0.0244231038472597
"PFKFB4",0.00207448949614715,0.00418524649689308,0.0471040721584108
"ECT2",7.08435016715054e-09,5.24162664057e-08,1.6402394904163e-05
"ACVR2B",0.00169102983132931,0.00314272374907194,0.00488093941521801
"PLCH1",0.00397078829480505,0.00760700705332746,0.0190293122213668
"SLC4A3",0.00366356112982222,0.00721717200222076,0.0204127887942064
"LMAN2L",0.000408558428730905,0.00244311357425758,0.00741850298911337
"GPD2",0.00654171957593673,0.0128384398467805,0.0383028295879593
"CENPA",2.05422639290011e-12,4.09985668508654e-10,8.46167355886658e-06
"ITGB6",0.0317082417923345,0.0444471540999552,0.0301400046713055
"GALNT3",0.0106299482302601,0.0181390173493406,0.0207233479654965
"FANCL",3.94393416084663e-05,8.82126031265881e-05,0.00206980416379022
"PASK",0.000424138569130557,0.00111398474299235,0.00417589091074504
"SPR",0.000188016533659132,0.00042576007720812,0.0072530463323964
"MORN1",0.0149318795825236,0.0283619980740716,0.0410567358771108
"LRRC42",3.03653798186537e-05,0.000340464547900167,0.000881288244941207
"WRAP73",0.000384967463356038,0.00199168413285655,0.00528415834226638
"HDAC1",0.0026268456362041,0.00585865266397421,0.0180059258148041
"DLEU2L",0.0125105815344161,0.0241813184991356,0.0307703511276851
"FBXO2",7.32245917203691e-06,3.49068582396091e-05,0.0221428527199567
"SMG7",0.00334861545270006,0.00671689291119784,0.00706722879841839
"TTF2",0.00037326587604954,0.00185115476357904,0.0111068192430078
"GNPAT",0.00201688683243435,0.0050160625097857,0.0182974624078732
"BMP8B",0.000150940209668285,0.000629043133491044,0.0153044388589717
"CD46",0.00121594691675327,0.00364953258201542,0.007361689100839
"SLC2A1",0.00778709145882413,0.0100662475366994,0.00443147117073731
"CDC20",6.9357990801975e-09,1.57835731689527e-07,6.8063648403293e-06
"PRDX1",0.00171747264383026,0.00430999659999944,0.0130336834450695
"FAAH",0.00873171516057349,0.0125705383196842,0.0123605386258829
"DARS2",0.000178593930823231,0.000459438084525797,0.00413438288890711
"IRF6",0.00774243105497417,0.0110708201231827,0.00166502592007434
"RCAN3",0.00101129129571735,0.00218973574452221,0.0117850159109317
"STMN1",2.06485831925826e-07,5.83746426195891e-07,0.000686078166327585
"NEK2",1.18093919023101e-11,6.93301028891731e-10,5.71819948061379e-06
"CENPF",2.93442820889086e-10,4.28223030793412e-09,1.41705887002864e-05
"TXNDC12",0.000866785328628594,0.0085179650477643,0.00951736617567934
"RCN2",0.00252304776403343,0.00454550381047838,0.0421231685989115
"KIF14",1.65144428155078e-08,1.70492339433911e-07,6.4624379305426e-05
"MREG",1.67562747508257e-06,1.17453083453416e-05,0.000325196203789615
"MYB",0.000112183467755854,0.000302218901970511,0.0187227639127469
"DCLRE1B",0.00164224674368708,0.0105813041014336,0.0164274645483337
"SATB2",0.00196494733540349,0.00394615793318078,0.0376442952890805
"PTBP3",0.000728909442657283,0.00283643644633899,0.00518425346090635
"DYNC2I2",0.00587401770645235,0.0104900143206025,0.00333878785659921
"BSPRY",0.003949425885801,0.00747760360528505,0.0013026619124109
"ACYP1",0.000176492925661746,0.00072674211436497,0.00529161558453139
"EPCAM",0.0014368427516335,0.00315338031852856,0.00239924934698839
"HELLS",1.77941255494051e-09,1.07313395037428e-08,3.61815633978657e-05
"HOXB5",0.000114818707428586,0.000291621892228981,0.00306792769596639
"HOXB3",0.00114460404439913,0.00198191884748097,0.00821723590896823
"CENPL",7.78812748217858e-06,5.09446703760593e-05,0.00206833808801893
"TNFSF11",0.000216828026246681,0.000597357413717603,0.00172804150727866
"PLS1",0.0247706185560776,0.0368750233213563,0.037357047838556
"TMPO",0.000623217543668098,0.0011339581861207,0.0181612055069863
"LYPLA1",0.000233177316945849,0.000714887554868195,0.00297239461478178
"SLC35B1",0.00602487917624552,0.0151490550339568,0.0135921918282964
"NCAPH",3.2197801723651e-09,5.21768373780387e-08,6.79347510050736e-05
"TAS2R10",0.00108240278810372,0.00157600458951253,0.0363717206884731
"BCL2L14",0.0044639507555106,0.00909272118445976,0.0241993011615969
"KIF18A",6.28619432221185e-10,1.38800156471505e-08,4.6489700857379e-05
"ZSCAN20",0.00258336815934051,0.00590459258102777,0.0232923857352922
"GPSM2",3.65243107746907e-05,7.52618041204844e-05,0.00346998229728163
"CBX3",0.000586338073359464,0.00162990486963812,0.00691909344486682
"KIAA1549",5.9666576120193e-06,5.31474896417132e-05,0.00081457214768062
"TRIM24",3.51437841846813e-05,0.000184362353273973,0.00177688071351736
"ZWINT",3.31674118145879e-09,4.21141701467419e-08,4.09167898264898e-05
"CIT",1.43086100108604e-09,9.14437111052356e-09,4.93190980268891e-05
"GIPC1",0.0260230102290592,0.0428141325905465,0.0330432873164445
"NLN",0.00680381777102099,0.0109035099521436,0.0135908471439721
"CENPK",6.25312424464196e-07,3.22011073680928e-06,0.000980338298058576
"CDK2",5.54708444378567e-05,0.000175139878170089,0.00318740611275842
"SMUG1",0.000295552063497955,0.00081467898678222,0.00295069869584571
"STIL",1.1943124672346e-10,4.32808837272425e-09,1.73414557111052e-05
"HJURP",1.02141882589078e-09,4.24931731268808e-08,2.05127365565261e-05
"PFKFB2",0.00307613959784691,0.00513782518825948,0.00831430077479964
"CKS2",0.000111268488946647,0.000344065549379386,0.000781189990547273
"PARD6B",0.00271385812102134,0.00485184133319872,0.0058040838345717
"CSE1L",0.00243368071901354,0.00465842985625653,0.0426046813637782
"BCAS4",0.000497433303105507,0.00157309920296536,0.00753243892042125
"XPO5",0.000230864913253675,0.000803039695392287,0.00229216918798848
"H1-3",0.00247356114558062,0.00468347215333905,0.0186641002483071
"H2BC11",7.967087786347e-10,6.79166841460014e-09,4.09167898264898e-05
"MED20",0.000206703011122182,0.00144539363491336,0.00689112556783436
"SOX4",0.000467981560056597,0.000704590469119748,0.0112588430533653
"TMTC4",5.94568699637525e-06,1.80066205781763e-05,0.00145198539529043
"TM9SF2",0.000295983007487107,0.00105990792901868,0.00616833621029829
"HROB",2.57802865380845e-06,2.12507308199765e-05,0.000181264841103243
"SOX9",0.0201009741567936,0.0266714698080151,0.00539299917134617
"INSIG2",0.00153158275940705,0.00290514229896492,0.00862075781465069
"EML2",0.0272661202137758,0.042204338744649,0.0426578736922658
"FLRT3",0.00352254285733917,0.0060305328664606,0.00582433518847328
"OVOL2",0.00286336146046785,0.00561070580406272,0.000350476551854477
"MGME1",0.000919090140782273,0.00273282376339012,0.0133279052776918
"ITPA",0.00720191665405931,0.0137207884212227,0.0468728951737656
"MCM8",6.75814953781208e-07,8.0655632281071e-06,0.000542592917613063
"FAM110A",0.000692337697770669,0.00246285711105704,0.0239847762084847
"PDCD2L",7.95107048212558e-05,0.000431175438791092,0.00213233186132405
"PRRG2",0.00143145857504599,0.00332025479927505,0.00122695644004721
"WNK4",0.000249061297039054,0.000471490016268852,0.028336086661288
"EMG1",0.00490645439960884,0.0131557436858272,0.0267736670609629
"TIMM17B",0.00696959913107734,0.0158258351811677,0.0443086974724464
"DLGAP5",4.4549703384871e-08,5.81804645081877e-07,0.000126987996473687
"TRAF2",0.00026324716575358,0.00123622857020917,0.000768643610392916
"RAB3IP",0.000155123010410362,0.000318382286752787,0.008381562685327
"YEATS4",0.000391797702823267,0.000838071975495605,0.0173402906801322
"LRRC61",0.0084094278335958,0.0136313853370594,0.00548414256308908
"AUNIP",4.05972635982383e-05,0.000328447934659805,0.00546095026110178
"PKMYT1",0.000954547111628858,0.00204686149033851,0.000396261644235217
"CHTF18",0.00210747316071566,0.00615425550038365,0.00346998229728163
"TNFRSF19",0.0003573414597477,7.74037115497003e-06,0.0248478714795377
"STYXL1",0.00167930731587529,0.00574125283415719,0.0138671056798632
"MTERF1",0.00456262567179771,0.0103269819949067,0.0467266497882536
"ZNF780B",0.00727679998375402,0.0132944886171751,0.0494079972058762
"PAICS",0.0013168183552677,0.00223825688638705,0.0102527388622623
"PPAT",0.00320359049369998,0.00614296831575767,0.0222817110180539
"ASPHD2",0.00252933835459221,0.00790772143688244,0.0160115884110421
"RIBC2",2.95428603991415e-07,1.78573598670694e-06,0.00021256099853558
"STRIP2",0.0125105815344161,0.0186339957364035,0.00360699265534206
"MTX2",0.00044448869042661,0.0013790085428269,0.00837388965287421
"GAD1",2.05871324419718e-07,3.03988875620851e-06,0.00230378673698057
"KNSTRN",1.1892963796959e-05,4.57785949852536e-05,0.0027791702739566
"E2F8",1.29449079471976e-08,2.6080371498306e-07,5.14531696974291e-05
"PIMREG",1.49438204125147e-09,2.12890686708331e-08,4.41164323735738e-05
"TXNDC17",0.0179771932998545,0.0295025995988712,0.03897441275125
"AP1M2",0.00358264727849664,0.00760284596101837,0.000869994087266465
"FOXJ1",1.66501993371321e-09,3.00803763645109e-07,0.0296634695767125
"SGO1",4.49171990626228e-10,1.52978156006615e-08,4.30895484296548e-05
"THEM6",0.000779910988078484,0.00157600458951253,0.00413438288890711
"GTPBP3",0.00255750805682534,0.011870774239486,0.00689367032156237
"RTN4IP1",0.00305216195746003,0.0099146990389104,0.033370227749991
"LSM4",0.000129381213637644,0.000437040578633486,0.0010422831818564
"SAMD10",0.00249148183383596,0.00639196642332147,0.00180169691217402
"PAK4",0.0057946158415112,0.0109699732598259,0.0162146351793019
"MNX1",0.000496823217329308,0.00119489697962711,0.00141096905512254
"CEP85",1.03613175518835e-05,4.94558695064836e-05,0.00178658295153288
"TAF4",5.38999962327897e-05,0.000920467897282563,0.00114296874593024
"RBBP8NL",0.00475006748663619,0.00824594220276402,0.0434639239089439
"ARHGEF16",0.0112278017350139,0.0156186261566722,0.00593165296856824
"SMPDL3B",0.0066805727315508,0.0122568123776146,0.0371931960677256
"CASZ1",0.018689765372112,0.0256868963899082,0.0200760795359413
"ULBP2",7.38820937969518e-05,0.000175139878170089,0.00167940016704538
"ULBP3",0.00320262611739603,0.00682006437964956,0.0264616555568181
"GINS2",8.76130059019661e-07,4.70709417212342e-06,0.000169401347682854
"RAB11FIP4",0.00233486989608999,0.00404725738268686,0.00876218209646907
"NAPSA",0.00199811177939956,9.03715919262992e-05,0.0164977227989034
"TUBG1",0.00254598366036101,0.00721899748103554,0.0041943514880358
"PSMC3IP",0.00117228238878919,0.00664936078007023,0.0129204197561313
"VPS25",0.00146579962003371,0.00354979683623318,0.0162657412576896
"TOP2A",1.72763736447168e-09,3.87688644665739e-08,2.87667138407171e-05
"PEX11B",0.00114589700916508,0.00378931930202629,0.0126696124038829
"FAAP24",0.00227471958698267,0.00676689801270684,0.0165966656917222
"FBXW9",0.000676258921666536,0.00407116163826657,0.00858953577838785
"BRME1",0.000562435468705975,0.00106507017831629,0.038582652879519
"NUP210",0.000713539894241441,0.00134326597832745,0.0031927525956199
"HSD17B7",0.00101674680222394,0.00721717200222076,0.00604056833897746
"FIGNL1",0.000938890891933837,0.00172042016684516,0.0368686003446604
"ERAL1",0.00104172851716148,0.00714552026972772,0.00837388965287421
"ANKEF1",0.000515519336492208,0.00139799414598665,0.0033911481680139
"PCNA",0.000105043989529403,0.00020562561971023,0.00757715095167585
"KHDC4",0.000108594470411421,0.000824153839892628,0.00115898529812808
"BCAN",0.0318091458112163,0.0416786964969718,0.0332900990061699
"RAB25",0.00930093724621957,0.0159064099475382,0.00598613376041022
"TESMIN",2.08652074688374e-08,2.70706747800169e-07,0.00174699053891531
"LPIN3",0.00570623429611999,0.00826232737170516,0.0371376543508443
"PATJ",0.000217398735671032,0.00044814141862053,0.000520912441413869
"RFC3",4.70239792699833e-07,2.32829223176715e-06,0.00037239905521556
"SLC39A11",0.000414527946729607,0.000910311260783285,0.00562663019159524
"KMT5C",0.00479266484950305,0.0120961192054206,0.00373641382594304
"FAM83F",0.00185579630923481,0.0032844734482615,0.00660512092466112
"E2F5",6.9370705770383e-05,0.00097436213481871,0.00194320067059977
"CCNB1",5.27329418881752e-11,2.52135978305379e-09,1.28264393041888e-05
"PSRC1",2.56615846515484e-06,2.15457176171394e-05,0.000382882879056213
"TMEM241",0.000342088106267902,0.00181565779070315,0.00901578583898694
"KCTD1",0.000277733348035404,0.00120494103037909,0.00233267945794027
"STK26",0.000144142038329971,0.0003639687798682,0.00710452872347173
"CDCA8",4.44055408417116e-12,6.45286397863636e-10,3.86618143397777e-06
"HOOK1",0.00102157946101232,0.00177214237125495,0.00206569500683405
"DSC2",0.000489667408260178,0.00162868983503218,0.0216621739551422
"DSC3",2.32122903058806e-07,1.41816170946939e-06,0.0448675018790388
"GGACT",0.00244430700920223,0.00804565821236299,0.00427857783666578
"ARHGAP32",0.00354852284590728,0.00688148013994923,0.021636227120374
"RNFT2",1.39364623387471e-05,4.64903966942157e-05,0.00569670136477753
"BICDL1",4.28146896081752e-05,0.000107411871540598,0.000446048180268956
"PRRG4",0.000356239325893618,0.000779526064224557,0.0011159562010287
"TROAP",6.22571322914341e-07,4.42840508518058e-06,6.4624379305426e-05
"ESPL1",9.30114344741434e-10,1.18044259332354e-08,9.71745505824338e-06
"MAP7",0.00580737914232483,0.0099072900772776,0.00470499582699465
"EMX1",0.000860583729160372,0.00149334723432524,0.00508777457076915
"TTLL4",0.00123068754717179,0.00387411014955607,0.00482907917256051
"WNT10A",0.000465943329089556,0.00101456854796355,0.0177073102841667
"TSGA10",0.000500134101416306,0.00173847352954642,0.014553007739705
"MFSD9",0.000669000043415996,0.0018709899903012,0.00236570274378819
"CKAP2",1.0642458255101e-05,2.26935531958198e-05,0.000954696548928337
"BORA",5.0147143762775e-06,3.02196256859121e-05,0.000864307229905454
"IGF2BP3",4.0137496470265e-10,1.82672368316248e-08,0.000487959734441493
"DCAF7",3.49219868668341e-05,0.000344065549379386,0.00137154988158486
"BRIP1",2.83113228593769e-11,6.45286397863636e-10,4.2325842632431e-05
"ACTL6A",0.000126871533019299,0.000325127168546383,0.00447019266984323
"TXN",0.0153717945287257,0.0263366339688107,0.0408017432298146
"SMC2",0.0015562073330855,0.00264116673954909,0.0339196941892089
"RALGPS1",0.00118365240337203,0.00219292105935649,0.0203533368303664
"CTSV",4.24480745124011e-05,0.000496143242705355,0.00793292193515362
"DSCC1",0.000506602435138091,0.0012979400976378,0.0107117530394687
"TFAP2A",0.00147769062700854,0.00294029288467099,0.000246768123921032
"LRRC1",0.00382157680717844,0.00692131349935454,0.0307703511276851
"TCF19",4.01953588812565e-05,0.000108042814446634,0.00459653458753817
"MRPL15",0.0127505550134924,0.0246652992961169,0.0392508347096018
"KIF23",4.67255346361594e-08,4.480291137947e-07,0.000242438885759497
"KNL1",1.50909293133671e-08,1.05941182630611e-07,0.000112296902963216
"TMEM62",0.00888376293875117,0.0159643525518529,0.0392046490247087
"FNBP1L",0.00116298511761333,0.00221393120090918,0.0197715871653327
"SELENOI",5.9966185629303e-05,0.000149149863039222,0.000363891445449016
"CENPO",4.30755952829517e-06,7.17371978311888e-05,0.000585530298265123
"DTNB",0.000389521653342309,0.00109030755100744,0.0182974624078732
"MFSD13A",0.000602138609680938,0.00211954783481923,0.00251203901582722
"KIF11",1.11898220542458e-10,2.14193066888498e-09,3.89908904763867e-05
"CEP55",5.95588427522351e-08,9.31159447614027e-07,0.000573974598545008
"KIF20B",0.00263935796934457,0.00456663797299642,0.0431048209474605
"DNA2",2.55443879445011e-07,1.24858770736117e-06,0.000745029398944447
"ATIC",0.000438720602019776,0.00251736800449326,0.00593383452971766
"BARD1",5.63605572369477e-05,0.000164370157457165,0.00381388284177528
"FASTKD1",0.00579065397538465,0.0124678644942738,0.0198967355460597
"PRKG2",0.00477773294414946,0.00811246250275056,0.0449006068812841
"FRAS1",0.00364559162297238,0.00648262525560746,0.00966848411148756
"CENPE",4.32068510096844e-05,0.000118680373698458,0.00346998229728163
"GSTCD",0.00159825756556431,0.00562527527920573,0.013464292098805
"B4GALNT3",0.00369312660300559,0.0059299715868009,0.0150452544039114
"KIF21A",0.00898560814527374,0.0135097592116906,0.0372878956398089
"SINHCAF",7.0207388492323e-07,1.88097241272706e-06,0.00022352424962583
"ETNK1",0.000191217469170487,0.000488322327962309,0.00344150603418465
"NDUFA9",0.000696084582894832,0.00315938183754868,0.0123210587120342
"TMEM19",0.00234423737496899,0.00601413435972162,0.0228813895776268
"GAS2L3",0.00147769062700854,0.00339165872258512,0.0198318036397384
"SLC7A1",0.0017938961503765,0.00263166240236972,0.00237293750815899
"LNX2",0.0023658351116204,0.00467961489158244,0.0131454805561368
"TARBP2",0.00539937806093849,0.0183009517035568,0.0170772370433224
"BRCA2",0.000127166061385307,0.000303837014329635,0.0049035299934219
"ANKRD52",0.0006317936075993,0.00124193791143735,0.00856521414989226
"DIAPH3",2.48946827024409e-10,5.23461430849784e-09,7.66338447092036e-06
"PIF1",0.000182023206396685,0.000765272814128093,0.010202727122761
"FANCI",4.83351268278839e-09,2.95858792357973e-08,5.38731777077645e-05
"TICRR",1.112212412451e-09,3.47689216336547e-08,1.12663734030489e-05
"MARVELD3",0.0168999352003865,0.0249699607196847,0.00395371620182779
"TOM1L1",0.00146616366308586,0.00279536467928642,0.00821723590896823
"GAREM1",0.003786233837041,0.00675138491016352,0.0416086541676371
"WRAP53",0.000261638486946196,0.00362388512890169,0.00839787711671253
"CARD14",0.0235856845582243,0.0359261937117717,0.0168328708016414
"CBX8",0.000155167595048421,0.000549154881136997,0.00479443219788796
"PMAIP1",0.00054420966271642,0.000964767512539335,0.0448084118036239
"SAMD1",0.0100748234147384,0.0235875050324033,0.0278576949687729
"HUNK",0.00249678025924338,0.00524975041422671,0.0215945939344843
"DOP1B",0.00082327567540519,0.00311251296251243,0.00528399462668991
"CBLC",0.0260340107366384,0.0350730602583912,0.0236850152248303
"FHAD1",7.70699727711063e-05,0.000249021032300598,0.000853460130487041
"ARHGEF19",0.0106086553908478,0.0180504546758772,0.0451502150895059
"CNKSR1",0.0199089657768373,0.029441886942687,0.00354132555516171
"PLK4",2.1963724284679e-07,1.57431905203099e-06,0.000332661141087737
"ITGB3BP",0.00243255764816518,0.00518259836780085,0.0290097093404
"KIF2C",1.17980730667863e-12,1.23089822185267e-10,5.82207328787233e-06
"PTPRF",0.00093573422608454,0.00148749616686653,0.00134269486662784
"IGSF3",1.2901361527793e-07,4.86851782299432e-07,1.94002091450569e-05
"PSMA5",0.00544063925932752,0.0113679736300736,0.0246546088509208
"CELSR2",1.00183978208016e-06,3.26568432557874e-06,0.00208747254550386
"TMCO1",0.00784189688280177,0.0154686911865407,0.0442161906970161
"NUF2",7.45231834042496e-10,1.39810136066802e-08,0.000179240333121466
"HDGF",0.00119297870317779,0.00281844162624817,0.00548525162304108
"XPR1",0.00196490916113388,0.00630556258866789,0.012353108253196
"TUFT1",0.00343919527601077,0.00585442784130107,0.0165910486887609
"SF3B4",2.83325251907013e-05,0.00187462814897253,0.00176144329284987
"ZNF687",0.0045798477815962,0.0101217250714535,0.0285371106679498
"TARS2",0.00160285646318693,0.00480666074738065,0.0145939703408482
"DTL",1.0918235043591e-08,9.06976241829628e-08,4.41164323735738e-05
"INTS7",0.00196893543692148,0.0068894505498583,0.00899764523581154
"HCN3",2.21589633009937e-05,7.59833611959011e-05,0.00192070263589168
"SCCPDH",0.00273014332863909,0.00475765752712136,0.0298378802923694
"MAP3K21",3.00828806467769e-06,1.11234671561633e-05,0.000448385021626253
"SRP9",0.00662172218933946,0.0141093665394705,0.0388487455590914
