"genes","adj_p_DESeq2","adj_p_edgeR","adj_p_limma"
"MEIS1",0.000292625659383841,0.000317679317070873,0.00171332591997316
"GPR17",0.0237558457338932,0.0293843857674502,0.0157139385264023
"GALNT13",0.0154124374273205,0.0176386665766272,0.0273539962950719
"TMEFF2",0.0124085966166366,0.0156442478930983,0.00622745543664641
"ACKR3",0.000698255240538391,0.000818406637003378,0.006645926443159
"RBMS3",1.57768548963055e-08,5.48564117127622e-08,2.78059527723782e-05
"GASK1A",1.30962631944287e-06,5.14317426842626e-06,0.000196632220939493
"CSRNP1",1.04624816692107e-07,2.64918361060023e-07,4.25819850671128e-05
"ITGA9",4.67255346361594e-08,1.1133243201414e-07,3.0648645852024e-05
"PHLDB2",0.0327462667548705,0.0327352686684195,0.0344300043328674
"BOC",0.000561735781745331,0.000776070077097448,0.000950289831726305
"AGTR1",5.07973034313448e-06,2.21028774451322e-05,0.000101298529178273
"TRPC1",0.00116864285137594,0.00130762872237751,0.00628773167846584
"LPP",0.00136406077733226,0.00217409037412411,0.00523566105036539
"SLIT2",0.00452538971432276,0.00524986011137055,0.004510269627232
"SLC10A6",0.000351020225433207,0.000810299628922651,0.00556662457921082
"SNCA",0.0148032260016437,0.0181123491039041,0.0431398297954016
"ANK2",1.55699606392085e-06,4.71739109474704e-06,0.000123151943732253
"SETD7",0.000333507508246834,0.000403299169544947,0.000490217524142317
"NAF1",0.000340259959717754,0.000556699083158509,0.002103877823407
"SFRP2",0.0184032163606994,0.0233572198294678,0.0327516935304334
"CYP4V2",0.00728794334648711,0.00815142025203991,0.0155301612329363
"ADAMTS16",0.00139330205869564,0.00235515414930794,0.0121212355857542
"PIK3R1",3.79605894984627e-08,1.11087186969838e-07,7.42926005031166e-05
"SSBP2",0.000240489130253806,0.000262354105336725,0.000645963353096596
"CRHBP",0.0287011487651016,2.86732558968975e-05,0.0128290706093532
"C1QTNF2",4.12797224124492e-06,1.52502615478066e-05,0.00015871170609479
"KCNMB1",0.0002535237472839,0.000585989621938531,0.000891882448858235
"GFOD1",0.0231235377514062,0.0213593544810913,0.0108622469268518
"DAAM2",8.53897444718845e-05,0.000105040022798036,0.00144433121232763
"HMGCLL1",0.00375036354413173,0.00562475765037244,0.00137154988158486
"PRSS35",0.00149546303512611,0.00192441001086731,0.0111707431164092
"PNRC1",1.37565804016582e-07,5.05954153616075e-07,4.15993690589234e-05
"SCML4",0.014379860967226,0.0179219905827048,0.0230662831444577
"RNF217",0.0363590442402753,0.0374593334078939,0.0327610147698747
"RSPO3",5.37980057035446e-08,8.06406102202895e-07,0.000328019484456912
"DENND2A",0.00655886958854995,0.0074467078375232,0.00360699265534206
"TMEM47",0.00467699039081294,0.00499214353785269,0.00314924148555791
"MSN",0.0227385990690398,0.0271468399253848,0.0093071350614702
"SLC16A2",0.00027691045691882,0.000395030294772938,0.000745776812260721
"DIPK2B",8.43168313789666e-07,2.18790377507863e-06,0.000101788671946496
"CHST7",5.70014073227836e-05,0.000109294522960067,0.00203398818195244
"LPAR4",0.0107533202633763,0.011738362863013,0.0203533368303664
"DOCK11",0.000507878905089509,0.000608124494367255,0.00277011741576883
"GPC3",0.001318194055819,0.00171951609774439,0.00678122036645182
"DOK2",0.0263922955168807,0.0314569984146543,0.00400408550428531
"TACC1",0.00774243105497417,0.0103582254204416,0.00114296874593024
"ADHFE1",0.000624149738005544,0.000892665560936057,0.00657628071568588
"NFIB",0.0108578348005277,0.0100926484640518,0.0169286298056437
"PLIN2",0.000379625684892003,0.000488322327962309,0.0229343619848429
"C9orf72",0.0259455496050884,0.0261476579136626,0.0368837901894446
"FBXO10",0.0156294289715864,0.0212757923186792,0.0106360268234062
"NTRK2",9.63387152082183e-13,5.24378381503635e-11,6.10480159277603e-06
"SHC3",0.00354852284590728,0.00449335766599119,0.035467448711797
"STOM",0.0121062974367949,0.0155065560322262,0.00848233812349104
"GSN",4.09284785784472e-08,1.50420658506356e-07,4.41164323735738e-05
"SLC25A25",0.0147454684085277,0.016123200091706,0.0090123880009861
"NACC2",0.000435128718405576,0.00129981271826299,0.00138232561179597
"TMEM236",0.00518008952669349,0.00829357832464301,0.0166475301061613
"ST8SIA6",9.62042647608683e-07,5.08198200828052e-06,4.55242876035585e-05
"ZEB1",1.83664340518491e-05,2.38261569097331e-05,0.000370432888556012
"FAM13C",4.47448464697571e-05,7.28539393595805e-05,0.00312702285535303
"ITPRIP",0.0056499956354072,0.00622629987155446,0.0207233479654965
"PAMR1",0.00331814057135995,0.00420180021603968,0.000479820476619927
"SERPING1",0.000535852634972282,0.000820964404463622,0.000928960743437054
"ADAM33",1.37678942565516e-05,4.74896708459687e-05,4.99078030120435e-05
"ROM1",0.0149053267395012,0.0269886292838771,0.0151740683361462
"MS4A2",0.0213722538353207,0.0228468212159547,0.00471765689356341
"FEZ1",0.00207492042062812,0.00216305388151648,0.00402184496180391
"ESAM",7.04382607507528e-05,0.000174961326523131,0.000348210376836994
"SCN2B",0.00179872511920279,0.00364269609469858,0.00142708385384044
"TAGLN",1.29676252938232e-06,2.9873377285345e-06,0.000243688217363331
"JPH2",1.03291407993597e-06,3.06720131988228e-06,0.000354026746417655
"CDC42EP2",0.000352788520534782,0.000489032458687037,0.00780908393055398
"CLEC1A",1.29746889208677e-08,1.39207499607523e-07,3.13478239654424e-05
"ARID5B",2.85114464817352e-07,5.97936152110861e-07,0.000255551254883625
"LATS2",7.69605163194082e-05,0.000125264912895382,0.000612355651618989
"HNMT",0.0159995278429971,0.0144426663449053,0.0257672308844028
"GPM6A",3.93573435899672e-14,1.74546878175106e-11,5.71819948061379e-06
"VEGFC",0.0109114819715642,0.01352113366749,0.00570074144633215
"DLG2",0.011183876527614,0.0153725771606866,0.00549739687316533
"RGS18",0.000372415976340762,0.000710356196138988,0.00200925666736557
"PRSS23",0.0115644444863076,0.013032188496079,0.0155863741425239
"DIXDC1",8.3585389544309e-08,2.05733797075153e-07,7.69975805195404e-05
"PIP4K2A",7.70699727711063e-05,0.000253618817066197,0.000472789669850516
"FOXO1",0.0174241903810175,0.0183540803398351,0.0179588391665131
"CRIM1",3.08213538382096e-06,1.20434315178354e-05,0.000149653708256657
"RILPL2",0.00017351264282463,0.00031966197817462,0.00119989787148265
"ITPR1",1.64066243866517e-05,3.68199799211065e-05,0.000264846406417061
"CACNA1C",0.0103924052453346,0.0121409770502462,0.00479443219788796
"AKAP6",5.25466432137687e-05,0.000106938031390372,0.000960858351309135
"CCDC3",1.17175858154787e-09,6.93269280732344e-09,6.8063648403293e-06
"FRMD4A",0.0165464808767367,0.0174582167976168,0.025026410735143
"VENTX",0.00888662218495465,0.0151497350288723,0.00667705804638441
"FLI1",0.000245794696445777,0.000291621892228981,0.00050796212085116
"ACSL1",2.04291664633219e-07,8.9865783640354e-07,0.00106106616957041
"SLC25A4",0.0193600599434706,0.0175715152689983,0.0403920789814415
"ZNF385D",2.40046044313082e-09,3.83045183200796e-08,1.0588681575229e-05
"GFRA1",1.74221879394822e-06,1.21138917190185e-05,2.4748770623131e-05
"BAG3",0.00070695022920792,0.000821603605681281,0.0266325552466421
"GLT1D1",0.000864375255833568,0.00132683313995037,0.0432323933054715
"KCNE4",0.000114818707428586,0.000180427328844324,0.00250558667496154
"HSPB8",2.58188021206498e-09,2.66241099406553e-08,3.0648645852024e-05
"SETBP1",0.000483636559832843,0.00041685532530652,0.00048033493773518
"PDE3B",0.000268426827772659,0.000326221507034624,0.00285800074619564
"GUCY1A2",0.0349795382390827,0.0339975358479198,0.0235156245749519
"HOMER1",0.0037894318331288,0.00389407498008294,0.0423265804323365
"IGSF10",2.71748022000691e-09,2.39735594089383e-07,0.00899764523581154
"SPARCL1",3.60961301301271e-10,3.79853806685892e-09,1.98791216677796e-05
"MBNL1",0.000917003431914055,0.00168132515973447,0.00250558667496154
"PRDM8",0.0317370689635619,0.0374672853539605,0.0166428464563222
"UTRN",0.00629559091928485,0.00722188769685177,0.00973991995234048
"STK32B",0.000914284194631814,0.00190591058590456,0.00154337493479192
"LGI2",1.1862715336046e-05,2.65632673369837e-05,0.000511985470340174
"DAB2",0.00139569403785731,0.00158382309716189,0.00920658640132163
"BMP6",0.000513554718814222,0.000704164006964152,0.000111015880095323
"NR4A2",1.16284640296341e-05,2.28337027710635e-05,0.000612355651618989
"RBMS1",0.00245951221726702,0.00317494501875952,0.0054102023203048
"C16orf89",5.65671165475607e-09,1.82768888559181e-07,2.72368572635046e-05
"PID1",1.38610068740527e-09,9.29303592417414e-09,1.71748785069982e-05
"SEMA3D",0.0336712109774223,0.0355404838174322,0.0442014928149008
"THY1",0.00479551956344969,0.00509250607526274,0.0253527403094754
"ROBO4",3.03476236755995e-06,8.63129223504715e-06,7.87120807162343e-05
"ROBO3",0.00220624870488499,0.00354979683623318,0.00909334544161201
"ABI3BP",3.55758039680187e-05,7.47874918852957e-05,7.15952833141894e-05
"ANGPT1",5.25488442070596e-11,3.41372313525972e-10,4.09167898264898e-05
"ABCA9",2.28715446879115e-06,8.7572465806242e-06,0.000312726551430274
"ABCA6",5.18525006341671e-08,2.43507655025839e-07,0.000114154524341006
"ABCA10",4.53514256761822e-05,6.15379695031357e-05,0.00138451939344613
"PGM5",1.76658979618252e-18,3.3554087635681e-15,2.18517761500409e-06
"LONRF1",0.000375016127978436,0.000346567478237328,0.00141096905512254
"PDLIM3",0.00835105707008388,0.00888181447706246,0.0129297957039675
"SORBS2",0.00203452958452943,0.0018434217485571,0.00474903894320359
"CHODL",0.0248007141283884,0.0310412685645857,0.0303777943846576
"NCAM2",0.021604787923711,0.026320163457243,0.0122071027615418
"PDE1C",0.00996619240860109,0.0123885078576454,0.0133029846537043
"JAM2",3.36331054021076e-11,4.53149219060743e-10,1.11053886390664e-05
"ADAMTS1",5.50056131887135e-10,1.22066181940431e-08,7.58286423700927e-06
"ADAMTS5",5.03255247331075e-05,6.6870887915752e-05,0.00292183350487367
"FGD5",0.00504969562666516,0.00585865266397421,0.00234056407592624
"CYP2U1",0.00475842307822871,0.00476914019712237,0.0291783895715728
"KLF10",0.0190145327144046,0.0180235242304303,0.0452876941607223
"PIP4P2",0.0023667812693269,0.00639196642332147,0.00905984748727096
"SAMSN1",0.0238250561822305,0.0315021461440359,0.0497900295805747
"TTN",0.00132924514659921,0.00132980171668853,0.00233440540085523
"VSIG4",0.0282539413039078,0.0349348500608915,0.0117857793004457
"ELMO1",0.00197483804626599,0.00230090502965594,0.000745776812260721
"SLA",0.00331801948212124,0.00488993007368244,0.00420833637220792
"CLIC2",0.000230616935442226,0.000317752291671903,0.00176751218308094
"MICU3",0.000422105615132049,0.000600576996671544,0.000736288016396915
"GNA14",1.85564531475816e-05,3.76730543597463e-05,0.000104775667469069
"KCNMA1",0.0286257846694952,0.0254848159845654,0.00177465940514095
"ADAMTS3",1.85564531475816e-05,5.09446703760593e-05,0.00305319109493181
"ADAMTSL3",1.53844225407025e-07,1.00725069299059e-06,2.57920674180908e-05
"TSPAN7",0.0006141549516728,0.000926481843343585,0.000309226332197898
"GDF6",1.00887520098964e-05,3.40191323451023e-05,0.000589599475400145
"SAMD8",0.00157190345765806,0.00231786559082298,0.00362430133012565
"TIMP4",6.40701666499447e-10,2.44582759006578e-08,0.0060309411142486
"AFAP1L1",0.0190363174088425,0.0212575442572792,0.0134505937986982
"TSC22D3",0.00284077917874665,0.00375731802563562,0.00806671109804473
"ERG",5.34789805489224e-07,1.05528560679114e-06,4.55434976853617e-05
"TSPAN18",0.0140102645754855,0.015705029656649,0.00519551422546345
"PALM2AKAP2",0.000173831892962826,0.000277007666045978,0.000490217524142317
"BABAM2",7.70285169000225e-05,0.000266335500568038,0.00207228277694874
"DUSP2",0.00311737240459121,0.00382694225211196,0.00506696175273771
"MRAS",2.85220503438485e-05,4.2248774070603e-05,0.000184172236559307
"COLEC12",4.76405463438492e-09,5.14000341735625e-08,0.000222283149101942
"GPRASP2",0.00029243320357227,0.000488322327962309,0.00366985295866755
"SHROOM4",6.27498231819291e-05,9.40744769125754e-05,0.000654742100763669
"KCNB1",0.0015913378785414,0.00206583042687555,0.00123957094345216
"CD1C",2.25909633568825e-05,6.13699190639763e-05,0.00872814833452949
"NCF1",0.0403011277596493,0.0478626807933994,0.00712460428470607
"ALAS2",1.4717316253413e-05,7.84906610070767e-05,0.0138854769570185
"RNF166",0.00904598246760569,0.0134071658223616,0.00504118755686526
"NBL1",0.0256818672267537,0.0259132041033962,0.0373529947049815
"ADAMTS4",0.000150824023437435,0.000483575799750358,0.0216621739551422
"CSRP1",4.20732881630252e-08,2.43507655025839e-07,3.04321979739367e-05
"RCAN1",2.83325251907013e-05,4.80896342627361e-05,0.00246847182214853
"ACTC1",6.73995246860951e-05,0.000250439193526363,0.0002937682007357
"PADI4",3.39941425557548e-06,2.28337027710635e-05,0.00203584710640275
"BTG2",6.91091903757623e-07,1.38186988921144e-06,0.000169401347682854
"C1R",9.04689490438728e-08,3.2162295455131e-07,5.59724946731205e-05
"STARD9",0.00246396286634743,0.00243655439555971,0.0067967645634079
"ZYX",0.0352498509303923,0.038878210057572,0.0176382745481862
"CCDC107",0.000200975029262616,0.000675881194068111,0.00186694594018672
"NPR2",0.0169809003509997,0.0212617186942169,0.0177495878620807
"FNDC5",0.00263935796934457,0.00353874978814913,0.00611533255746796
"GAB3",0.0141550191062563,0.0168964804392349,0.00470812223912295
"GPSM1",0.0106772387003954,0.0133932017861566,0.016559875776117
"PLPP7",0.0004621258289687,0.000888138670321634,0.00363142898354243
"JAML",1.0642458255101e-05,2.1467617300049e-05,5.33392484533598e-05
"SHC1",0.00237761443019204,0.00423822471952944,0.0058231774170123
"IL6R",0.000312627656851623,0.000454757120531285,0.00198492879307778
"PTH1R",0.00352254285733917,0.00504607149904987,0.00064355039015147
"IER2",0.00553145178301183,0.00628449561575813,0.00289831977128759
"COX7A1",6.6516682021399e-10,1.26679647560334e-08,2.88207737894625e-05
"ITGA5",0.017054638560243,0.0209598514750827,0.0414002844588484
"TAMALIN",4.1994236857674e-07,1.38683605730614e-06,3.00671758029239e-05
"BCL6B",8.79891995175347e-05,0.000160473878576174,0.000487172068786424
"ASGR2",3.56022162005374e-05,2.12754992271202e-06,0.016213621880412
"EIF4A1",0.000156526317796708,0.000257360438476318,0.00235273359511571
"ITIH3",0.00771349425797607,7.09420748251244e-07,0.0134087423414571
"TAL1",4.44927207411952e-07,1.97943433099207e-06,5.47646198640271e-05
"PLPP3",8.51924625348754e-12,7.52049296909682e-11,5.71819948061379e-06
"RBP7",2.61850021948586e-11,7.268781372894e-10,7.33866638393797e-05
"SYNC",1.63925479698056e-07,8.25361986952879e-07,0.000258701757829701
"ALPL",2.32127045348194e-06,7.15595620664127e-06,0.00488093941521801
"MXRA8",0.023010261711002,0.0255607656718323,0.0184213062297118
"MEGF6",0.00252886394673477,0.00292291572197219,0.0161696219465417
"DIRAS3",0.00444569195755448,0.00723342275424038,0.0103283025755024
"NEXN",2.89558886825711e-07,6.58312703862091e-07,9.45794066608535e-05
"DNAJB4",7.80293089523059e-05,9.43153853403709e-05,0.00237293750815899
"ADGRL4",0.000538007871220294,0.000605331111781686,0.00148711250109001
"B3GALT2",0.00659308212178577,0.00853960301061723,0.0200688793549008
"CADM3",0.0175602052905826,0.0270531059244734,0.00523566105036539
"NLRP3",1.18479276861716e-05,3.27921144485384e-05,0.000640402095550086
"TRIM58",0.000363510013528283,0.000975635686927178,0.00782489310940017
"DDR2",8.81947829206055e-07,1.89745175736288e-06,0.00020429562394156
"PEA15",5.71349599473814e-07,3.01838776613189e-06,8.32054992524593e-05
"FCGR3B",0.00394921411119916,0.00726013647528349,0.00678122036645182
"ATF3",0.0101402222895535,0.0113368595727721,0.0209067857100655
"SNED1",0.0103811211248468,0.013187880610329,0.00096417526276312
"MT2P1",0.00205785288660162,0.00371826479150156,0.0423287000488588
"FCMR",0.00795562930979856,0.0105656328597617,0.0215709183361591
"RFTN2",1.13122445108122e-05,1.69158424326216e-05,0.00181289553664672
"FRZB",0.00510867371344465,0.00632833421012074,0.00517417764947856
"ACTG2",5.88973889787508e-09,1.11087186969838e-07,4.75322599512046e-05
"HPGDS",3.77831966891956e-05,0.000123929218196387,0.000884786094420654
"MSX1",0.0016358515532004,0.00218319495572485,0.0300942602516726
"C1QTNF7",2.99222590767931e-05,5.89176814108807e-05,0.000389780965803955
"ARHGAP25",0.0185317338661071,0.0203703182308468,0.00841776888845478
"S100A12",0.010957807476896,0.0208692345056434,0.0388487455590914
"TDRD10",0.00473818584540737,0.00709032632280319,0.00109655908612028
"ANTXR2",0.000682166440284726,0.000880863718617591,0.000567128743999704
"ABRAXAS1",0.000507002411026282,0.00246407957865676,0.00372963976535104
"EOGT",0.00254510161705291,0.00340743353323788,0.00787319797050417
"PROK2",1.19080509720644e-05,8.56786349913585e-05,0.00645166045613656
"FSTL1",4.4876711511561e-05,6.56744655818347e-05,0.00160771969446623
"LMOD1",4.63694339208126e-09,4.93650909025111e-08,4.14387688525486e-05
"IGFBP7",4.33145633549283e-05,6.95652918623387e-05,0.00153396603828983
"CXCR1",2.89969628627817e-05,0.000154961659225413,0.00523566105036539
"CCDC141",6.6971212780449e-05,0.000112060519397893,0.000276956758884761
"TGFBR2",0.00474531799740776,0.005213891581309,0.00377971005178598
"FBLN2",2.83442711494437e-07,1.53456488572236e-06,0.000172075223941416
"NFASC",0.00235555398432424,0.00281818591639542,0.00360582050005164
"FCRL1",0.0202596364674151,0.027399338605554,0.0328663882552493
"MNDA",0.00201821890101101,0.00294741650079223,0.0110790840768579
"IFI16",0.0159853854087529,0.0175781069632386,0.01522885327114
"CD200R1",0.0197946211624691,0.0207826463481306,0.0468483578572499
"PRICKLE2",0.000219411962918218,0.000253859520007702,0.000704901821722284
"ADAMTS9",0.000821414302650641,0.00151447803034854,0.0127579635514246
"PPM1K",0.00805609367238574,0.00976658474992578,0.0238408291057334
"TIPARP",7.95107048212558e-05,9.79244615866685e-05,0.000933841741565903
"PTX3",2.97566521606645e-10,4.89519502407863e-07,0.00432781048494781
"DNASE1L3",1.59014385243259e-07,1.48770825753055e-06,0.000243691795658943
"APBB2",0.0184459950289714,0.0176485205786263,0.0304671331811358
"PCOLCE2",4.5873472324857e-05,0.000120506893398714,0.00915368931051184
"CPA3",0.00377470461622453,0.00486621092870315,0.00383028232353439
"TM4SF18",0.00697579938448677,0.00711368420323919,0.0081671802236344
"TCF23",3.02689721440188e-06,1.1909568285976e-05,0.00116232796689922
"CLEC3B",7.44521116457004e-16,1.16340149800499e-12,3.51353777520699e-05
"FYCO1",0.00195082747878307,0.00261635693564892,0.00539613913243212
"LRRC2",1.81152448774e-08,9.52633986704778e-08,1.43927039478726e-05
"KLF15",0.000342462825144394,0.00057663661346326,0.00530291685443021
"EMCN",7.03170436829301e-08,2.04341354870003e-07,4.55434976853617e-05
"SLC9B1",0.0122205396614871,0.0149093038320015,0.0205271596401901
"BDH2",0.0022764084592441,0.00281818591639542,0.00303779619337688
"SPRY1",0.000778386735079328,0.000916244307499737,0.000890013709857843
"PPM1M",0.0109278896908285,0.0130945435708836,0.0039802204950182
"SCRG1",0.00317247983419135,0.00427151155777123,0.00468065630118008
"HAND2",0.00190214593845184,0.00276268785393998,0.00388274540281059
"GASK1B",0.00110400382846686,0.00121810297293261,0.00546095026110178
"NPY5R",0.0368193522064942,0.0449331496627388,0.00102441668970887
"PRMT9",0.0217262171146393,0.0183270070725109,0.0483424359097976
"RANBP3L",0.000325066465719495,0.000579354150040286,0.000369802924058593
"RNF180",6.11813121505327e-06,1.52502615478066e-05,0.000242438885759497
"RHOBTB3",0.0109114819715642,0.010994308565117,0.0244950534744517
"CMYA5",0.00203831369102487,0.00281844162624817,0.00197955582606758
"EBF1",4.44078538877237e-11,4.37506206405543e-10,4.09167898264898e-05
"TXLNB",0.000763426305904526,0.00135956741602277,0.00191366768499253
"CITED2",8.2815974608493e-08,2.56105126685207e-07,4.09167898264898e-05
"PI16",1.15153576090785e-13,3.76881035756359e-10,7.66338447092036e-06
"TBX20",0.000175196173136945,0.000344065549379386,0.000419133377482529
"TAGAP",0.00909744166420857,0.0106512654069011,0.00242187761751167
"DLC1",0.000287199523168977,0.000344065549379386,0.00104494092857986
"GPER1",0.0154124374273205,0.0193338152593232,0.0133522038277383
"OSR2",0.0140022568732362,0.0162710986683169,0.0246222841515396
"FREM1",2.01924469098223e-05,4.11499734577709e-05,0.000937844025756575
"GEM",0.00346472654021484,0.00518259836780085,0.0027531855412491
"NIPSNAP3B",1.50103135129754e-07,1.12049458595719e-06,0.000109208266041668
"NFIL3",4.28146896081752e-05,5.53582732602363e-05,0.00398762365117003
"TMEM71",2.03518143836516e-05,5.60983215449021e-05,0.000468218341582666
"MAMDC2",1.58844789265055e-08,1.04364041245612e-07,4.41164323735738e-05
"SVEP1",6.6572665906632e-12,2.60860269327499e-10,2.0264270916162e-05
"VEGFD",4.70253998005701e-06,1.39160561695302e-05,0.00432781048494781
"AQP7",0.000100484300282508,0.000302218901970511,0.00902041352101841
"LRFN5",0.00093573422608454,0.0024721080482072,0.00195678414452345
"CFL2",1.63721782278618e-06,2.34692279432208e-06,0.000147541275375606
"ZCCHC24",6.36534297793377e-06,1.14791111920931e-05,0.00010614202696578
"FOLR2",5.61061878847562e-07,1.78001776654755e-06,0.000165137582693309
"DACT1",0.0108901951213474,0.0114067489704679,0.0122819173039602
"VSTM4",1.03371344469355e-05,1.72433951221845e-05,0.000254101712511598
"JCAD",0.00563004966566778,0.00581372948976678,0.00530291685443021
"BTNL9",8.68200202264965e-05,0.000138585691643696,0.00486204211413124
"PDZRN4",2.05871324419718e-07,1.6016330833952e-06,4.01337104454415e-05
"CACNB2",0.0197884705551891,0.0266751378913532,0.0150775400049809
"AMOTL1",0.0239045763767231,0.0226331926666049,0.0151592581535517
"HTRA1",0.000766959809886192,0.000853728769369338,0.00801350704263224
"JAM3",0.000159249375908435,0.000189844894890663,0.000414308840941566
"ADAMTS15",0.000173493833919309,0.000475150621039843,0.00142278165785729
"RAB8B",0.000819785690648681,0.00092484625236825,0.00203398818195244
"FBN1",0.00047338428052535,0.000691135704744977,0.00510124971219999
"AVPR1A",1.16551907893188e-09,6.79166841460014e-09,0.000157568478528707
"LARP6",2.43424441183646e-05,6.40295952234086e-05,0.000276069908170171
"CLMP",0.000188690741148967,0.000301861752844122,0.000718534426895557
"CYYR1",2.20223882768628e-07,6.66378310807832e-07,5.14531696974291e-05
"WBP1L",0.000704603853646998,0.000976787831479639,0.00378570493482016
"TMEM100",0.00338332204929293,0.0048002918156017,0.000520937940560465
"SMPD1",0.00388400864762971,0.00592430975806376,0.00468162366731473
"APBB1",0.0202361892723011,0.0225074056268419,0.0239259000219114
"DCHS1",0.00117135516235834,0.00133784101980254,0.00126125595157
"GARRE1",0.00183378829033931,0.00292291572197219,0.00566302080490468
"TUB",3.22579296438282e-07,8.9865783640354e-07,0.00029508590472806
"RIC3",0.00249459491352445,0.00371826479150156,0.00178707176433976
"MFAP4",6.4527323955857e-07,2.45360860460751e-06,3.51353777520699e-05
"PRKCB",0.0103713144130675,0.0123488224125929,0.00115083270423445
"NDST2",0.000309764601124549,0.000720793690949899,0.00434465575589001
"CLEC4E",0.00444014791788859,0.00740952934321186,0.00167940016704538
"CLEC4D",0.00398331595938061,0.00775044847182205,0.0249004979349924
"NDEL1",0.000109647492705249,0.000160821015223661,0.000946474524384039
"NNMT",0.000437696832408693,0.00063280422881842,0.00670155391175302
"BMERB1",0.00146366287463454,0.00181930350351229,0.000796391617685391
"YPEL4",0.00563004966566778,0.00807137913140785,0.0149129669426202
"PLIN1",1.76658979618252e-18,3.61169403618009e-12,0.00295936100707358
"RBPMS2",0.000159758429623208,0.000305987469554285,0.000490217524142317
"ANKDD1A",0.000832468662822272,0.00199168413285655,0.00244001137344502
"MS4A7",0.00952279214620816,0.011738362863013,0.00756220132704227
"CCDC178",0.0299026191184603,0.037679964932039,0.00285388810655778
"MAP1A",0.0100663934532036,0.010974027870972,0.0136407215366807
"MAPRE2",6.54511435144956e-05,0.00026442133686781,0.000643094923089805
"EVA1C",0.00069768965221545,0.00140313799108378,0.00224312417373068
"DPEP2",0.00160056569518719,0.00302246986349244,0.0027791702739566
"TPM4",0.00772201161160433,0.00952763242042541,0.0207233479654965
"CORO6",0.0423969571996313,0.0485887533078358,0.0112188042079272
"GPD1",0.0103811211248468,0.0124891228590755,0.0339498239439186
"PPP1R14A",3.75097202498041e-07,1.85487160004488e-06,0.000118686218142786
"PLIN4",4.41220660776901e-18,4.39909905121037e-13,7.67009771713929e-05
"SEMA6B",0.0204931236501418,0.0235372230719347,0.0195208711298716
"IGFBP6",0.00153158275940705,0.00243655439555971,0.000819459117358037
"CD300C",0.0258716173616655,0.0369500002897266,0.0262716206238211
"TMEM88",2.03284869369386e-09,3.30493345772364e-08,3.44058153545465e-05
"RAB3IL1",0.000635912200607389,0.00103280035999877,0.00246099063425273
"BEST1",1.37643047153828e-05,3.88221287780421e-05,0.000789348597236876
"FTH1",0.00105443323920808,0.00171323271127178,0.00944497954503553
"PLAAT5",0.00711032504155974,0.00877662241536751,0.0081223731617134
"ATG16L2",0.00580393900119668,0.00677205438691145,0.00634233906220363
"TTC21A",0.0081793779565828,0.00986721989359448,0.00447395811464821
"SCARA3",0.000157427412538447,0.000225419809012875,0.000715866744790638
"SCARA5",1.95261435775218e-19,8.57264255433824e-14,2.22925828199409e-06
"VASN",0.00615113146299451,0.00759150522043859,0.00973493868069185
"PTGDR",0.0108036563815624,0.0135726188306989,0.00462398785701185
"ACOX2",3.47053735895667e-05,5.82132220954935e-05,0.00181932640292704
"FAM107A",1.82087835449877e-06,7.6306997211964e-06,6.8063648403293e-06
"CX3CR1",0.0149344328643841,0.0206926309175554,0.0141091398137072
"FILIP1L",1.33057731599197e-07,2.2762560776311e-07,0.000149290813725652
"BDKRB2",0.000203208696729226,0.000276415313251383,0.00246948628723268
"TNXB",1.25424829041571e-05,3.35887812776393e-05,0.000105584382298526
"PHYHIP",2.14786366654496e-07,1.10741860609291e-06,4.44386131220967e-05
"CAVIN2",4.27355532845248e-15,3.4821845304415e-13,2.18517761500409e-06
"GFRA2",0.0316416980584722,0.0358450961159969,0.00279569809253306
"IL7R",0.00802584167582303,0.0105663477243003,0.0101121449292358
"PKIG",3.41449560188814e-10,5.23461430849784e-09,7.66338447092036e-06
"SNTB2",0.00103455184858738,0.00148455371493946,0.00297277480725834
"ATOH8",4.43787196680687e-06,1.10021855372805e-05,0.000731337982427997
"MAT2A",0.0126050901118511,0.0127345627966846,0.0400341385859094
"PXDC1",2.09888960483646e-11,1.79835776867112e-10,6.64861574126178e-06
"ROR2",0.0202981756970337,0.0224796867929816,0.0186266463317722
"MN1",6.70310120454835e-05,0.00011504164492553,0.000565871217655188
"RSPO1",9.67786601503893e-06,4.09333262814948e-05,0.00021137996729861
"GCSAML",0.00272563034275159,0.00376804218929086,0.00151855745566983
"CA5B",0.000381605662421577,0.000833149917466709,0.00282974399643911
"ADRB2",0.000205071634741617,0.000394748724242743,0.00024365784892476
"KCNAB1",1.87002035628897e-05,4.6915404175924e-05,0.000413946273145795
"SHE",9.27006489577108e-11,1.1332171963299e-09,1.38279884855481e-05
"P2RY12",0.0092144604099669,0.0114610355088468,0.00804180893733961
"RNASE6",0.0111384857448388,0.0145236239345119,0.0170147489406293
"NPR1",5.32227438523666e-10,4.84978954598486e-09,4.12329260548017e-05
"SCN9A",0.00566669234436665,0.00684741955720104,0.0200783535782148
"SDC2",9.40596065986969e-06,9.89321718249978e-06,0.000372580469065872
"CLIC4",0.00942333065143856,0.010108173050041,0.0191545110181132
"GPR183",0.00436208720456348,0.00581060379355651,0.00832739239060746
"CCDC8",0.00427380138042767,0.00560506018268691,0.00546095026110178
